policy_uid,annotation_id,segment_id,annotator_id,pretty_print_string
320,7062,5,82,"The site collects your contact information for an unspecified purpose. Collection happens when you explicitly provide information in an unspecified way, and your data is identifiable."
320,5235,6,84,The site collects your computer information for an unspecified purpose. Collection happens on the website.
320,5236,6,84,The site collects your location information for an unspecified purpose. Collection happens on the website.
320,5237,6,84,The site collects your location information for an unspecified purpose. Collection happens in the mobile app.
320,5238,6,84,The site collects your IP address or device IDs for an unspecified purpose. Collection happens in the mobile app.
320,5239,6,84,The site collects your unspecified information for an unspecified purpose. Collection happens in the mobile app.
320,6410,6,88,"The site collects your computer information for an unspecified purpose. Collection happens when you implicitly provide information on the website, and your data is aggregated or anonymized."
320,6411,6,88,"The site collects your IP address or device IDs for an unspecified purpose. Collection happens when you implicitly provide information on the website, and your data is aggregated or anonymized."
320,6412,6,88,"The site collects your location information for an unspecified purpose. Collection happens when you implicitly provide information on the website, and your data is aggregated or anonymized."
320,7063,6,82,The site collects your IP address or device IDs for an unspecified purpose. Collection happens in an unspecified way.
320,7064,6,82,The site collects your website activities for an unspecified purpose. Collection happens in an unspecified way.
320,7065,6,82,The site collects your location information for an unspecified purpose. Collection happens in an unspecified way.
320,5240,7,84,The site collects your unspecified information for a basic service or feature. Collection happens in an unspecified way.
320,5241,7,84,The site collects your unspecified information for marketing purposes. Collection happens in an unspecified way.
320,6406,7,88,The site collects your unspecified information for service operations or security. Collection happens when you explicitly provide information on the website.
320,7066,7,82,The site collects your unspecified information for an additional (non-basic) service or feature. Collection happens in an unspecified way.
320,5242,8,84,The site collects your unspecified information for marketing purposes. Collection happens when you implicitly provide information by an unnamed service or third party.
320,5243,8,84,An unnamed third party does receive unspecified information about you for marketing purposes.
320,6401,8,88,The site collects your unspecified information for marketing purposes. Collection happens when you implicitly provide information by an unnamed service or third party.
320,6404,8,88,An unnamed third party does receive unspecified information about you for marketing purposes.
320,7067,8,82,An unnamed third party does receive unspecified information about you for marketing purposes.
320,7068,8,82,The site collects your unspecified information for marketing purposes. Collection happens by an unnamed service or third party.
320,5244,9,84,An unnamed third party does receive your unspecified personal information for targeted advertising. The data is personally identifiable.
320,5245,9,84,A named third party does receive your unspecified personal information for targeted advertising. The data is personally identifiable.
320,6388,9,88,The text describes a specific data practice that is not covered by our label scheme.
320,6397,9,88,"The site collects your generic personal information for advertising. Collection happens when you implicitly provide information by an unnamed service or third party, and your data is identifiable."
320,6398,9,88,An unnamed third party does receive your unspecified personal information for targeted advertising. The data is personally identifiable.
320,7070,9,82,An unnamed third party does receive unspecified information about you for marketing purposes. The data is personally identifiable.
320,7071,9,82,"The site collects your unspecified information for marketing purposes. Collection happens by an unnamed service or third party, and your data is identifiable."
320,7072,9,82,"The site collects your unspecified information for marketing purposes. Collection happens in an unspecified way, and your data is identifiable."
320,5246,10,84,A named third party does receive unspecified information about you for a basic service or feature.
320,6387,10,88,An unnamed third party does receive unspecified information about you for a basic service or feature. The data is personally identifiable.
320,7073,10,82,An unnamed third party does receive unspecified information about you for an additional (non-basic) service or feature.
320,5247,11,84,The site collects your unspecified information for a basic service or feature. Collection happens in an unspecified way.
320,5248,11,84,The site collects your unspecified information for an additional (non-basic) service or feature. Collection happens in an unspecified way.
320,5249,11,84,The site collects your unspecified information for an unspecified purpose. Collection happens in an unspecified way.
320,6383,11,88,"The site collects your contact information for service operations or security. Collection happens on the website, and your data is identifiable."
320,7074,11,82,The site collects your unspecified information for an additional (non-basic) service or feature. Collection happens in an unspecified way.
320,5250,12,84,The site collects your contact information for an unspecified purpose. Collection happens when you explicitly provide information in an unspecified way.
320,5251,12,84,The site collects your generic personal information for an unspecified purpose. Collection happens when you explicitly provide information in an unspecified way.
320,6381,12,88,Other users does see your unspecified personal information for a purpose outside of our label scheme.
320,7075,12,82,The public does see your contact information for an additional (non-basic) service or feature.
320,5252,13,84,The site collects your unspecified information for personalization or customization. Collection happens on the website.
320,5253,13,84,The site collects your unspecified information for marketing purposes. Collection happens on the website.
320,6378,13,88,"The site collects your unspecified information for marketing purposes. Collection happens when you implicitly provide information on the website, and your data is identifiable."
320,7077,13,82,The site collects your unspecified information for an additional (non-basic) service or feature. Collection happens in an unspecified way.
320,5254,14,84,The site collects your generic personal information for personalization or customization. Collection happens in an unspecified way.
320,5255,14,84,The site collects your generic personal information for analytics or research. Collection happens in an unspecified way.
320,5256,14,84,The site collects your generic personal information for marketing purposes. Collection happens in an unspecified way.
320,6371,14,88,"The site collects your unspecified information for personalization or customization. Collection happens when you implicitly provide information on the website, and your data is aggregated or anonymized."
320,6372,14,88,"The site collects your unspecified information for analytics or research. Collection happens when you implicitly provide information on the website, and your data is aggregated or anonymized."
320,7078,14,82,The site collects your unspecified information for analytics or research. Collection happens in an unspecified way.
320,7079,14,82,The site collects your unspecified information for personalization or customization. Collection happens in an unspecified way.
320,7080,14,82,The site collects your unspecified information for marketing purposes. Collection happens in an unspecified way.
320,5257,15,84,An unspecified third party does receive unspecified information about you for legal requirements.
320,6369,15,88,An unnamed third party does receive unspecified information about you for legal requirements.
320,7076,15,82,An unspecified third party does receive unspecified information about you for legal requirements.
320,5258,16,84,A named third party does do something unspecified with your unspecified personal information for an unspecified purpose. The data is personally identifiable.
320,6368,16,88,Another part of the company or institution does receive your unspecified personal information for service operations or security. The data is personally identifiable.
320,7081,16,82,An unnamed third party does receive unspecified information about you for an unspecified purpose. The data is personally identifiable.
320,7082,16,82,"The policy makes generic security statements, e.g., ""we protect your data"" or ""we use technology/encryption to protect your data""."
320,5259,17,84,Another part of the company or institution does receive your unspecified personal information for a basic service or feature. The data is personally identifiable.
320,5260,17,84,Another part of the company or institution does receive your unspecified personal information for service operations or security. The data is personally identifiable.
320,5261,17,84,Another part of the company or institution does receive your unspecified personal information for legal requirements. The data is personally identifiable.
320,6367,17,88,Another part of the company or institution does receive your unspecified personal information for service operations or security. The data is personally identifiable.
320,7083,17,82,Another part of the company or institution does receive unspecified information about you for a basic service or feature. The data is personally identifiable.
320,7084,17,82,Another part of the company or institution does receive unspecified information about you for service operations or security. The data is personally identifiable.
320,5262,18,84,An unspecified third party does receive your unspecified personal information for mergers or acquisitions. The data is personally identifiable.
320,6366,18,88,An unnamed third party does receive your unspecified personal information for mergers or acquisitions. The data is personally identifiable.
320,7085,18,82,An unspecified third party does receive unspecified information about you for mergers or acquisitions. The data is personally identifiable.
320,5263,19,84,"The policy makes generic security statements, e.g., ""we protect your data"" or ""we use technology/encryption to protect your data""."
320,6365,19,88,"The policy makes generic security statements, e.g., ""we protect your data"" or ""we use technology/encryption to protect your data""."
320,7086,19,82,"The policy makes generic security statements, e.g., ""we protect your data"" or ""we use technology/encryption to protect your data""."
320,5264,20,84,"You can opt out (via a link) from the use of unspecified information by the site, which uses it for marketing purposes."
320,5265,20,84,"You can opt out (via a link) from the use of unspecified information by a third party, which collects or receives it for an unspecified purpose."
320,6363,20,88,"You can opt out (via a link) from the use of contact information by the site, which uses it for marketing purposes."
320,6364,20,88,"You can opt out (via a link) from the use of information of a type not covered by our label scheme by a third party, which collects or receives it for an unspecified purpose."
320,7053,20,82,"You can opt out (via a link) from the use of unique personal identifier by a third party, which collects or receives it for an unspecified purpose."
320,7054,20,82,"You can opt out (via a link) from the use of unique personal identifier by the site, which uses it for marketing purposes."
320,5266,21,84,"You can opt out (via a link) from the use of unspecified information by the site, which uses it for marketing purposes."
320,5267,21,84,"You can opt out (via a link) from the use of contact information by a third party, which collects or receives it for an unspecified purpose."
320,6361,21,88,"You can opt out (via a link) from the use of contact information by the site, which uses it for marketing purposes."
320,6362,21,88,"You can opt out (via a link) from the use of contact information by a third party, which collects or receives it for an unspecified purpose."
320,7051,21,82,"You can opt out (via a link) from the use of unspecified information by the site, which uses it for marketing purposes."
320,7052,21,82,"You can opt out (via a link) from the use of contact information by a third party, which collects or receives it for an unspecified purpose."
320,5377,22,84,An unspecified third party does not receive unspecified information about you for an unspecified purpose. The data is personally identifiable. You can opt in for data collection.
320,6360,22,88,"You can opt in for the use of generic personal information by the site, which uses it for an unspecified purpose."
320,7049,22,82,An unspecified third party does not receive unspecified information about you for an unspecified purpose. The data is personally identifiable.
320,7050,22,82,"The site does not collect your unspecified information for an unspecified purpose. Collection happens when you explicitly provide information in an unspecified way, and your data is identifiable."
320,5378,23,84,"The policy makes a statement about how data from Californian users is treated (e.g., California privacy rights)."
320,6298,23,88,"The policy makes a statement about how data from Californian users is treated (e.g., California privacy rights)."
320,7046,23,82,"The policy makes a statement about how data from Californian users is treated (e.g., California privacy rights)."
320,7047,23,82,"You can opt out (via a link) from the use of unspecified information by a third party, which collects or receives it for an unspecified purpose."
320,5379,24,84,"The text introduces the policy, a section, or a group of practices, but it does not mention a specific practice."
320,6357,24,88,The text describes a specific data practice that is not covered by our label scheme.
320,7087,24,82,The text describes a specific data practice that is not covered by our label scheme.
320,5380,25,84,The site collects your IP address or device IDs for an unspecified purpose. Collection happens on the website.
320,5381,25,84,The site collects your generic personal information for an unspecified purpose. Collection happens when you explicitly provide information on the website.
320,5382,25,84,An unnamed third party does receive your IP address or device IDs for an unspecified purpose.
320,5383,25,84,An unnamed third party does receive your unspecified personal information for an unspecified purpose. The data is personally identifiable.
320,6356,25,88,The text describes a specific data practice that is not covered by our label scheme.
320,6358,25,88,An unnamed third party does receive your IP address or device IDs for an additional (non-basic) service or feature.
320,6359,25,88,An unnamed third party does receive your unspecified personal information for an additional (non-basic) service or feature. The data is personally identifiable.
320,7089,25,82,"The site collects your generic personal information for an additional (non-basic) service or feature. Collection happens when you explicitly provide information in an unspecified way, and your data is identifiable."
320,7090,25,82,An unnamed third party does receive your unspecified personal information for an additional (non-basic) service or feature. The data is personally identifiable.
320,7091,25,82,An unnamed third party does receive your IP address or device IDs for an additional (non-basic) service or feature.
320,7092,25,82,The site collects your IP address or device IDs for an additional (non-basic) service or feature. Collection happens in an unspecified way.
320,5384,26,84,A named third party does track on the first party website or app your cookies or tracking elements for targeted advertising.
320,5385,26,84,A named third party does track on the first party website or app your computer information for targeted advertising.
320,5386,26,84,A named third party does track on the first party website or app your activities on the website or app for targeted advertising.
320,6355,26,88,The text describes a specific data practice that is not covered by our label scheme.
320,7093,26,82,The text describes a specific data practice that is not covered by our label scheme.
320,7094,26,82,An unnamed third party does do something unspecified with your activities on the website or app for targeted advertising.
320,7095,26,82,An unnamed third party does do something unspecified with your cookies or tracking elements for targeted advertising.
320,5387,27,84,"The text introduces the policy, a section, or a group of practices, but it does not mention a specific practice."
320,6354,27,88,You can use third party privacy settings to control the use of unspecified information by an unspecified party for advertising.
320,7045,27,82,The text describes a specific data practice that is not covered by our label scheme.
320,5388,28,84,The site collects your cookies or tracking elements for an unspecified purpose. Collection happens when you implicitly provide information on the website.
320,6353,28,88,"The site collects your cookies or tracking elements for an unspecified purpose. Collection happens when you implicitly provide information on the website, and your data's identifiability is not covered by our label scheme."
320,7096,28,82,The site collects your cookies or tracking elements for analytics or research. Collection happens in an unspecified way.
320,5389,29,84,The site collects your cookies or tracking elements for analytics or research. Collection happens when you implicitly provide information in an unspecified way.
320,5390,29,84,The site collects your cookies or tracking elements for personalization or customization. Collection happens when you implicitly provide information in an unspecified way.
320,5391,29,84,The site collects your cookies or tracking elements for advertising. Collection happens when you implicitly provide information in an unspecified way.
320,5392,29,84,The site collects your cookies or tracking elements for a basic service or feature. Collection happens when you implicitly provide information in an unspecified way.
320,6351,29,88,The site collects your cookies or tracking elements for analytics or research. Collection happens when you implicitly provide information on the website.
320,6352,29,88,The site collects your cookies or tracking elements for personalization or customization. Collection happens when you implicitly provide information on the website.
320,7097,29,82,The site collects your cookies or tracking elements for advertising. Collection happens in an unspecified way.
320,7098,29,82,The site collects your cookies or tracking elements for analytics or research. Collection happens in an unspecified way.
320,7099,29,82,The site collects your cookies or tracking elements for personalization or customization. Collection happens in an unspecified way.
320,7100,29,82,The site collects your cookies or tracking elements for a basic service or feature. Collection happens in an unspecified way.
320,5393,30,84,You can use privacy configuration settings (in your browser or on your device) to control the use of cookies and tracking elements by an unspecified party for an unspecified purpose.
320,6350,30,88,"You can use privacy configuration settings (in your browser or on your device) to control the use of cookies and tracking elements by the site, which collects it for an unspecified purpose."
320,7101,30,82,You can use privacy configuration settings (in your browser or on your device) to control the use of cookies and tracking elements by an unspecified party for an unspecified purpose.
320,7105,30,82,The site collects your cookies or tracking elements for an unspecified purpose. Collection happens in an unspecified way. You can configure your privacy with browser settings.
320,5394,31,84,You can use third party privacy settings to control the use of cookies and tracking elements by an unspecified party for an unspecified purpose.
320,6349,31,88,The site collects your cookies or tracking elements for an unspecified purpose. Collection happens when you implicitly provide information on the website. You can configure your privacy with third-party user settings.
320,7102,31,82,You can use privacy configuration settings (in your browser or on your device) to control the use of unspecified information by an unspecified party for an unspecified purpose.
320,7103,31,82,The site collects your cookies or tracking elements for an unspecified purpose. Collection happens in an unspecified way. You can opt out using the provided link.
320,5395,32,84,The site collects your cookies or tracking elements for a basic service or feature. Collection happens when you implicitly provide information on the website.
320,5396,32,84,The site collects your cookies or tracking elements for analytics or research. Collection happens when you implicitly provide information on the website.
320,5397,32,84,The site collects your cookies or tracking elements for personalization or customization. Collection happens when you implicitly provide information on the website.
320,5398,32,84,The site collects your computer information for personalization or customization. Collection happens when you implicitly provide information on the website.
320,5399,32,84,The site collects your website activities for personalization or customization. Collection happens when you implicitly provide information on the website.
320,6347,32,88,The site collects your cookies or tracking elements for analytics or research. Collection happens when you implicitly provide information on the website.
320,6348,32,88,The site collects your cookies or tracking elements for personalization or customization. Collection happens when you implicitly provide information on the website.
320,7106,32,82,The site collects your unspecified information for analytics or research. Collection happens in an unspecified way.
320,7107,32,82,The site collects your unspecified information for personalization or customization. Collection happens in an unspecified way.
320,5400,33,84,"The text introduces the policy, a section, or a group of practices, but it does not mention a specific practice."
320,6346,33,88,"The site collects your cookies or tracking elements for a purpose outside of our label scheme. Collection happens when you implicitly provide information on the website, and your data is identifiable."
320,7108,33,82,The site collects your cookies or tracking elements for an unspecified purpose. Collection happens in an unspecified way.
320,5401,34,84,"The site collects your cookies or tracking elements for analytics or research. Collection happens when you implicitly provide information on the website, and your data is aggregated or anonymized."
320,5402,34,84,"The site collects your website activities for analytics or research. Collection happens when you implicitly provide information on the website, and your data is aggregated or anonymized."
320,6343,34,88,"The site collects your cookies or tracking elements for advertising. Collection happens when you implicitly provide information on the website, and your data is aggregated or anonymized."
320,6344,34,88,"The site collects your cookies or tracking elements for analytics or research. Collection happens when you implicitly provide information on the website, and your data is aggregated or anonymized."
320,6345,34,88,"The site collects your cookies or tracking elements for marketing purposes. Collection happens when you implicitly provide information on the website, and your data is aggregated or anonymized."
320,7109,34,82,"The site collects your cookies or tracking elements for advertising. Collection happens in an unspecified way, and your data is aggregated or anonymized."
320,7110,34,82,"The site collects your cookies or tracking elements for marketing purposes. Collection happens in an unspecified way, and your data is aggregated or anonymized."
320,7111,34,82,"The site collects your cookies or tracking elements for analytics or research. Collection happens in an unspecified way, and your data is aggregated or anonymized."
320,5403,35,84,The site collects your demographic information for marketing purposes. Collection happens when you implicitly provide information by an unnamed service or third party.
320,5404,35,84,The site collects your contact information for marketing purposes. Collection happens when you implicitly provide information by an unnamed service or third party.
320,5405,35,84,The site collects your cookies or tracking elements for marketing purposes. Collection happens when you implicitly provide information on other websites.
320,5406,35,84,An unnamed third party does track on the first party website or app your cookies or tracking elements for an unspecified purpose.
320,6338,35,88,"The site collects your cookies or tracking elements for an unspecified purpose. Collection happens when you implicitly provide information on the website, and your data is identifiable."
320,6340,35,88,"The site collects your demographic information for personalization or customization. Collection happens when you implicitly provide information by an unnamed service or third party, and your data is identifiable."
320,6341,35,88,"The site collects your contact information for personalization or customization. Collection happens when you implicitly provide information by an unnamed service or third party, and your data is identifiable."
320,6342,35,88,Another part of the company or institution does collect on the first party website or app your cookies or tracking elements for an unspecified purpose. The data is personally identifiable.
320,7112,35,82,The site collects your cookies or tracking elements for an unspecified purpose. Collection happens in an unspecified way.
320,7113,35,82,An unnamed third party does do something unspecified with your cookies or tracking elements for an unspecified purpose.
320,7114,35,82,The site collects your demographic information for personalization or customization. Collection happens by an unnamed service or third party.
320,7115,35,82,The site collects your contact information for personalization or customization. Collection happens by an unnamed service or third party.
320,5407,36,84,"The company/organization has a privacy or security program/organization in place addressing, for example, how to protect data against unauthorized access or privacy training for employees."
320,5408,36,84,"The policy makes generic security statements, e.g., ""we protect your data"" or ""we use technology/encryption to protect your data""."
320,6299,36,88,"The policy makes generic security statements, e.g., ""we protect your data"" or ""we use technology/encryption to protect your data""."
320,7044,36,82,"The policy makes generic security statements, e.g., ""we protect your data"" or ""we use technology/encryption to protect your data""."
320,5409,37,84,"A user can access, edit, or delete personal information in an unspecified manner, within the scope of unspecified user information."
320,6307,37,88,"A user can edit their information, within the scope of information the company has learned about the user."
320,6337,37,88,"The site collects your generic personal information for an unspecified purpose. Collection happens when you explicitly provide information in an unspecified way, and your data is identifiable."
320,7038,37,82,"The text introduces the policy, a section, or a group of practices, but it does not mention a specific practice."
320,5410,38,84,"A user can view their information, within the scope of information the company has learned about the user."
320,5411,38,84,"A user can edit their information, within the scope of information the company has learned about the user."
320,5412,38,84,"A user can delete their account (although the company or organization may continue to keep some data), within the scope of information the company has learned about the user."
320,6333,38,88,"A user can edit their information, within the scope of information the company has learned about the user."
320,6334,38,88,A user's generic personal information is retained for an unspecified duration to fulfill an unspecified purpose.
320,6335,38,88,"You can opt out (by contacting the company) from the use of generic personal information by the site, which uses it for an unspecified purpose."
320,6336,38,88,"Users with accounts can deactivate their account, within the scope of information explicitly provided by the user."
320,7039,38,82,"A user can view their information, within the scope of information explicitly provided by the user."
320,7040,38,82,"A user can edit their information, within the scope of information explicitly provided by the user."
320,7042,38,82,The site collects your generic personal information for a basic service or feature. Collection happens in an unspecified way.
320,7043,38,82,The site collects your unspecified information for a basic service or feature. Collection happens when you explicitly provide information in an unspecified way.
320,5413,39,84,A user's unspecified information is retained for a limited (but unspecified) period of time to fulfill an unspecified purpose.
320,5414,39,84,"A user can delete their account (although the company or organization may continue to keep some data), within the scope of unspecified user information."
320,6304,39,88,A user's generic personal information is retained for an unspecified duration to fulfill an unspecified purpose.
320,6305,39,88,"A user can delete their account (with the company or organization removing all data), within the scope of information the company has learned about the user."
320,6306,39,88,"A user can delete their account (although the company or organization may continue to keep some data), within the scope of information the company has learned about the user."
320,7037,39,82,"A user's generic personal information is retained for a limited (but unspecified) period of time to perform a requested service, and then it is deleted.."
320,5415,40,84,The policy makes a statement about how data from children is treated.
320,6300,40,88,The policy makes a statement about how data from children is treated.
320,7036,40,82,The policy makes a statement about how data from children is treated.
320,5416,41,84,"When a change of an unspecified nature is made to the privacy policy, the policy date is updated or information about the change is posted as part of the policy. Users' choices regarding policy changes are not mentioned or are unclear."
320,6301,41,88,"When a change of an unspecified nature is made to the privacy policy, the policy date is updated or information about the change is posted as part of the policy. Users' choices regarding policy changes are not mentioned or are unclear."
320,7035,41,82,"When a change of an unspecified nature is made to the privacy policy, the policy date is updated or information about the change is posted as part of the policy. Users' choices regarding policy changes are not mentioned or are unclear."
320,5417,42,84,"The text describes how to contact the company with questions, concerns, or complaints about the privacy policy."
320,6302,42,88,"The text describes how to contact the company with questions, concerns, or complaints about the privacy policy."
320,7034,42,82,"The text describes how to contact the company with questions, concerns, or complaints about the privacy policy."
320,5418,43,84,"The text introduces the policy, a section, or a group of practices, but it does not mention a specific practice."
320,6303,43,88,"When a change of an unspecified nature is made to the privacy policy, the policy date is updated or information about the change is posted as part of the policy. Users' choices regarding policy changes are not mentioned or are unclear."
320,7116,43,82,"The text introduces the policy, a section, or a group of practices, but it does not mention a specific practice."
320,7117,43,82,"When a change of an unspecified nature is made to the privacy policy, users are notified in an unspecified manner. Users' choices regarding policy changes are not mentioned or are unclear."
1673,21008,0,96,"The text introduces the policy, a section, or a group of practices, but it does not mention a specific practice."
1673,18111,1,103,The text describes a specific data practice that is not covered by our label scheme.
1673,18131,1,103,"The text introduces the policy, a section, or a group of practices, but it does not mention a specific practice."
1673,21009,1,96,"The text introduces the policy, a section, or a group of practices, but it does not mention a specific practice."
1673,18132,2,103,"The text introduces the policy, a section, or a group of practices, but it does not mention a specific practice."
1673,21010,2,96,"The text introduces the policy, a section, or a group of practices, but it does not mention a specific practice."
1673,18133,3,103,You can choose not to use a service or feature to avoid the use of unspecified information by an unspecified party for an unspecified purpose.
1673,21011,3,96,"The text introduces the policy, a section, or a group of practices, but it does not mention a specific practice."
1673,18134,4,103,"When a change of an unspecified nature is made to the privacy policy, the policy date is updated or information about the change is posted as part of the policy. Users' choices regarding policy changes are not mentioned or are unclear."
1673,21012,4,96,"When a change is made to the privacy policy that significantly affects data practices, the policy date is updated or information about the change is posted as part of the policy. Users' choices regarding policy changes are not mentioned or are unclear."
1673,21013,5,96,"The text introduces the policy, a section, or a group of practices, but it does not mention a specific practice."
1673,18135,6,103,The site collects your unspecified information for analytics or research. Collection happens in an unspecified way.
1673,21014,6,96,The site collects your unspecified information for analytics or research. Collection happens on the website.
1673,21015,6,96,The site collects your unspecified information for a basic service or feature. Collection happens on the website.
1673,18319,7,103,An unnamed third party does receive your unspecified personal information for an unspecified purpose.
1673,21016,7,96,An unnamed third party does receive your unspecified personal information for an unspecified purpose.
1673,18320,8,103,An unspecified third party does receive unspecified information about you for legal requirements.
1673,21017,8,96,An unspecified third party does receive unspecified information about you for legal requirements.
1673,18321,9,103,An unspecified third party does receive unspecified information about you for service operations or security.
1673,21018,9,96,An unspecified third party does receive unspecified information about you for service operations or security.
1673,18322,10,103,A named third party does receive your contact information for analytics or research.
1673,18323,10,103,"The company/organization has a privacy or security program/organization in place addressing, for example, how to protect data against unauthorized access or privacy training for employees."
1673,21019,10,96,An unnamed third party does receive your contact information for analytics or research.
1673,18324,11,103,The site collects your contact information for an unspecified purpose. Collection happens on the website for users with accounts.
1673,18325,11,103,The site collects your demographic information for an unspecified purpose. Collection happens on the website for users with accounts.
1673,18326,11,103,The site collects an information type outside of our label scheme for an unspecified purpose. Collection happens on the website for users with accounts.
1673,21020,11,96,The site collects your contact information for a basic service or feature. Collection happens when you explicitly provide information on the website for users without accounts. You can choose not to use the service or feature for the collection of your information.
1673,21021,11,96,The site collects your demographic information for a basic service or feature. Collection happens when you explicitly provide information on the website for users without accounts. You can choose not to use the service or feature for the collection of your information.
1673,18327,12,103,"The site collects your contact information for a basic service or feature. Collection happens in an unspecified way for users with accounts, and your data is identifiable."
1673,18330,12,103,"The site collects your financial information for a basic service or feature. Collection happens in an unspecified way for users with accounts, and your data is identifiable."
1673,21022,12,96,"The site collects your contact information for a basic service or feature. Collection happens when you explicitly provide information on the website, and your data is identifiable. You can choose not to use the service or feature for the collection of your information."
1673,21023,12,96,"The site collects your contact information for marketing purposes. Collection happens when you explicitly provide information on the website, and your data is identifiable. You can choose not to use the service or feature for the collection of your information."
1673,18328,13,103,"The site collects your cookies or tracking elements for analytics or research. Collection happens when you implicitly provide information on the website, and your data's identifiability is not covered by our label scheme."
1673,18331,13,103,"The site collects your cookies or tracking elements for analytics or research. Collection happens when you implicitly provide information by a named service or third party, and your data's identifiability is not covered by our label scheme."
1673,21024,13,96,"The site collects your website activities for analytics or research. Collection happens when you implicitly provide information on the website, and your data's identifiability is not covered by our label scheme."
1673,18332,14,103,The site collects your survey data for analytics or research. Collection happens when you explicitly provide information on the website. You can opt in for data collection.
1673,21025,14,96,The site collects your unspecified information for analytics or research. Collection happens when you explicitly provide information on the website. You can choose not to use the service or feature for the collection of your information.
1673,18333,15,103,The site collects an information type outside of our label scheme for an unspecified purpose. Collection happens when you explicitly provide information on the website.
1673,21026,15,96,The site collects your unspecified information for an unspecified purpose. Collection happens when you explicitly provide information on the website. You can choose not to use the service or feature for the collection of your information.
1673,18334,16,103,"The site collects your website activities for service operations or security. Collection happens when you implicitly provide information on other websites, and your data is aggregated or anonymized."
1673,18335,16,103,"The site collects your IP address or device IDs for service operations or security. Collection happens when you implicitly provide information on other websites, and your data is aggregated or anonymized."
1673,18336,16,103,"The site collects your computer information for service operations or security. Collection happens when you implicitly provide information on other websites, and your data is aggregated or anonymized."
1673,18337,16,103,"The site collects your IP address or device IDs for analytics or research. Collection happens when you implicitly provide information on other websites, and your data is aggregated or anonymized."
1673,18338,16,103,A named third party does track on the first party website or app your activities on the website or app for service operations or security. The data is aggregated or anonymized.
1673,18339,16,103,A named third party does track on the first party website or app your activities on the website or app for analytics or research. The data is aggregated or anonymized.
1673,18340,16,103,A named third party does track on the first party website or app your activities on the website or app for legal requirements. The data is aggregated or anonymized.
1673,18341,16,103,A named third party does track on the first party website or app your computer information for service operations or security. The data is aggregated or anonymized.
1673,18342,16,103,A named third party does track on the first party website or app your computer information for analytics or research. The data is aggregated or anonymized.
1673,18343,16,103,A named third party does track on the first party website or app your computer information for legal requirements. The data is aggregated or anonymized.
1673,18344,16,103,A named third party does track on the first party website or app your IP address or device IDs for service operations or security. The data is aggregated or anonymized.
1673,18345,16,103,A named third party does track on the first party website or app your IP address or device IDs for analytics or research. The data is aggregated or anonymized.
1673,18346,16,103,A named third party does track on the first party website or app your IP address or device IDs for legal requirements. The data is aggregated or anonymized.
1673,18347,16,103,"The site collects your website activities for analytics or research. Collection happens when you implicitly provide information on other websites, and your data is aggregated or anonymized."
1673,18348,16,103,"The site collects your website activities for legal requirements. Collection happens when you implicitly provide information on other websites, and your data is aggregated or anonymized."
1673,18349,16,103,"The site collects your computer information for analytics or research. Collection happens when you implicitly provide information on other websites, and your data is aggregated or anonymized."
1673,18350,16,103,"The site collects your computer information for legal requirements. Collection happens when you implicitly provide information on other websites, and your data is aggregated or anonymized."
1673,18351,16,103,A named third party does receive unspecified information about you for targeted advertising.
1673,21027,16,96,"The site collects your website activities for service operations or security. Collection happens when you implicitly provide information on the website, and your data's identifiability is not covered by our label scheme."
1673,21028,16,96,"The site collects your computer information for service operations or security. Collection happens when you implicitly provide information on the website, and your data's identifiability is not covered by our label scheme."
1673,21029,16,96,"The site collects your IP address or device IDs for service operations or security. Collection happens when you implicitly provide information on the website, and your data's identifiability is not covered by our label scheme."
1673,21030,16,96,"The site collects your IP address or device IDs for analytics or research. Collection happens when you implicitly provide information on the website, and your data's identifiability is not covered by our label scheme."
1673,21031,16,96,"The site collects your website activities for analytics or research. Collection happens when you implicitly provide information on the website, and your data's identifiability is not covered by our label scheme."
1673,21032,16,96,"The site collects your computer information for analytics or research. Collection happens when you implicitly provide information on the website, and your data's identifiability is not covered by our label scheme."
1673,21033,16,96,"The site collects your website activities for legal requirements. Collection happens when you implicitly provide information on the website, and your data's identifiability is not covered by our label scheme."
1673,21034,16,96,"The site collects your computer information for legal requirements. Collection happens when you implicitly provide information on the website, and your data's identifiability is not covered by our label scheme."
1673,21035,16,96,An unnamed third party does receive your activities on the website or app for targeted advertising. The identifiability of the data is not covered by our label scheme.
